timestamp,net_import_AT,net_import_DE_LU,net_import_FR,net_import_IT_NORD,net_import_total
2023-12-31 23:00:00+00:00,135.75,1850.066,1809.0,-824.0,2970.816
2023-12-31 23:15:00+00:00,,1738.364,,,1738.364
2023-12-31 23:30:00+00:00,,1745.202,,,1745.202
2023-12-31 23:45:00+00:00,,1860.96,,,1860.96
2024-01-01 00:00:00+00:00,182.57,1922.844,1846.0,-1167.0,2784.414
2024-01-01 00:15:00+00:00,,1943.18,,,1943.18
2024-01-01 00:30:00+00:00,,1928.654,,,1928.654
2024-01-01 00:45:00+00:00,,1933.772,,,1933.772
2024-01-01 01:00:00+00:00,292.9,2091.608,1846.0,-991.0,3239.508
2024-01-01 01:15:00+00:00,,2062.886,,,2062.886
2024-01-01 01:30:00+00:00,,1971.55,,,1971.55
2024-01-01 01:45:00+00:00,,1849.014,,,1849.014
2024-01-01 02:00:00+00:00,354.6,1860.062,1846.0,-985.0,3075.662
2024-01-01 02:15:00+00:00,,1973.072,,,1973.072
2024-01-01 02:30:00+00:00,,1946.1,,,1946.1
2024-01-01 02:45:00+00:00,,1981.298,,,1981.298
2024-01-01 03:00:00+00:00,514.24,1939.29,1846.0,-1139.0,3160.5299999999997
2024-01-01 03:15:00+00:00,,2005.738,,,2005.738
2024-01-01 03:30:00+00:00,,1982.6,,,1982.6
2024-01-01 03:45:00+00:00,,1938.778,,,1938.778
2024-01-01 04:00:00+00:00,594.09,2008.972,1846.0,-1164.0,3285.062
2024-01-01 04:15:00+00:00,,2029.0,,,2029.0
2024-01-01 04:30:00+00:00,,2041.944,,,2041.944
2024-01-01 04:45:00+00:00,,2059.078,,,2059.078
2024-01-01 05:00:00+00:00,479.18,1843.708,1846.0,-945.0,3223.888
2024-01-01 05:15:00+00:00,,1846.256,,,1846.256
2024-01-01 05:30:00+00:00,,1846.464,,,1846.464
2024-01-01 05:45:00+00:00,,1845.38,,,1845.38
2024-01-01 06:00:00+00:00,407.26,1779.942,1846.0,-853.0,3180.202
2024-01-01 06:15:00+00:00,,1772.196,,,1772.196
2024-01-01 06:30:00+00:00,,1718.796,,,1718.796
2024-01-01 06:45:00+00:00,,1709.014,,,1709.014
2024-01-01 07:00:00+00:00,267.56,1791.88,1846.0,-874.0,3031.44
2024-01-01 07:15:00+00:00,,1783.834,,,1783.834
2024-01-01 07:30:00+00:00,,1792.144,,,1792.144
2024-01-01 07:45:00+00:00,,1759.598,,,1759.598
2024-01-01 08:00:00+00:00,419.61,1627.09,1846.0,-574.0,3318.7
2024-01-01 08:15:00+00:00,,1649.282,,,1649.282
2024-01-01 08:30:00+00:00,,1618.534,,,1618.534
2024-01-01 08:45:00+00:00,,1664.888,,,1664.888
2024-01-01 09:00:00+00:00,433.64,1696.822,1590.75,-778.0,2943.212
2024-01-01 09:15:00+00:00,,1792.116,,,1792.116
2024-01-01 09:30:00+00:00,,1730.516,,,1730.516
2024-01-01 09:45:00+00:00,,1676.058,,,1676.058
2024-01-01 10:00:00+00:00,479.66,1610.12,1215.0,-659.0,2645.7799999999997
2024-01-01 10:15:00+00:00,,1474.614,,,1474.614
2024-01-01 10:30:00+00:00,,1403.58,,,1403.58
2024-01-01 10:45:00+00:00,,1400.752,,,1400.752
2024-01-01 11:00:00+00:00,437.22,1357.984,1436.75,-402.0,2829.9539999999997
2024-01-01 11:15:00+00:00,,1293.554,,,1293.554
2024-01-01 11:30:00+00:00,,1236.522,,,1236.522
2024-01-01 11:45:00+00:00,,1155.996,,,1155.996
2024-01-01 12:00:00+00:00,66.16,916.01,1806.0,-83.0,2705.17
2024-01-01 12:15:00+00:00,,875.246,,,875.246
2024-01-01 12:30:00+00:00,,757.87,,,757.87
2024-01-01 12:45:00+00:00,,714.918,,,714.918
2024-01-01 13:00:00+00:00,-280.77,594.39,2495.5,-151.0,2658.12
2024-01-01 13:15:00+00:00,,588.224,,,588.224
2024-01-01 13:30:00+00:00,,573.472,,,573.472
2024-01-01 13:45:00+00:00,,561.092,,,561.092
2024-01-01 14:00:00+00:00,-453.61,-65.88999999999999,2976.75,161.0,2618.25
2024-01-01 14:15:00+00:00,,-15.19599999999997,,,-15.19599999999997
2024-01-01 14:30:00+00:00,,59.54599999999999,,,59.54599999999999
2024-01-01 14:45:00+00:00,,-5.641999999999996,,,-5.641999999999996
2024-01-01 15:00:00+00:00,-357.53,-537.244,2754.5,47.0,1906.726
2024-01-01 15:15:00+00:00,,-395.54400000000004,,,-395.54400000000004
2024-01-01 15:30:00+00:00,,-332.864,,,-332.864
2024-01-01 15:45:00+00:00,,-247.292,,,-247.292
2024-01-01 16:00:00+00:00,-306.73,-437.88599999999997,2244.75,120.0,1620.134
2024-01-01 16:15:00+00:00,,-325.636,,,-325.636
2024-01-01 16:30:00+00:00,,-307.634,,,-307.634
2024-01-01 16:45:00+00:00,,-297.79,,,-297.79
2024-01-01 17:00:00+00:00,-382.6,-642.764,1854.25,97.0,925.886
2024-01-01 17:15:00+00:00,,-631.354,,,-631.354
2024-01-01 17:30:00+00:00,,-564.058,,,-564.058
2024-01-01 17:45:00+00:00,,-507.55999999999995,,,-507.55999999999995
2024-01-01 18:00:00+00:00,-208.89,-386.84799999999996,2166.75,-110.0,1461.0120000000002
2024-01-01 18:15:00+00:00,,-497.25199999999995,,,-497.25199999999995
2024-01-01 18:30:00+00:00,,-518.79,,,-518.79
2024-01-01 18:45:00+00:00,,-557.2159999999999,,,-557.2159999999999
2024-01-01 19:00:00+00:00,-268.96,-502.63200000000006,2481.25,-224.0,1485.658
2024-01-01 19:15:00+00:00,,-439.106,,,-439.106
2024-01-01 19:30:00+00:00,,-420.764,,,-420.764
2024-01-01 19:45:00+00:00,,-392.67199999999997,,,-392.67199999999997
2024-01-01 20:00:00+00:00,-274.68,13.870000000000005,2724.25,-316.0,2147.44
2024-01-01 20:15:00+00:00,,-22.476,,,-22.476
2024-01-01 20:30:00+00:00,,-79.512,,,-79.512
2024-01-01 20:45:00+00:00,,-106.72000000000003,,,-106.72000000000003
2024-01-01 21:00:00+00:00,-361.49,56.01400000000001,2923.75,-145.0,2473.274
2024-01-01 21:15:00+00:00,,-54.384000000000015,,,-54.384000000000015
2024-01-01 21:30:00+00:00,,-157.95799999999997,,,-157.95799999999997
2024-01-01 21:45:00+00:00,,-204.46199999999993,,,-204.46199999999993
2024-01-01 22:00:00+00:00,-317.64,284.61,3036.75,35.0,3038.7200000000003
2024-01-01 22:15:00+00:00,,349.47999999999996,,,349.47999999999996
2024-01-01 22:30:00+00:00,,279.352,,,279.352
2024-01-01 22:45:00+00:00,,206.36,,,206.36
2024-01-01 23:00:00+00:00,-553.31,586.034,3184.0,-346.0,2870.724
2024-01-01 23:15:00+00:00,,635.2220000000001,,,635.2220000000001
2024-01-01 23:30:00+00:00,,575.758,,,575.758
2024-01-01 23:45:00+00:00,,550.888,,,550.888
2024-01-02 00:00:00+00:00,-663.92,491.8459999999999,3184.0,-334.0,2677.926
2024-01-02 00:15:00+00:00,,392.318,,,392.318
2024-01-02 00:30:00+00:00,,348.6239999999999,,,348.6239999999999
2024-01-02 00:45:00+00:00,,403.35400000000004,,,403.35400000000004
2024-01-02 01:00:00+00:00,-524.33,773.8839999999999,3184.0,-711.0,2722.554
2024-01-02 01:15:00+00:00,,757.6019999999999,,,757.6019999999999
2024-01-02 01:30:00+00:00,,781.3919999999999,,,781.3919999999999
2024-01-02 01:45:00+00:00,,762.0640000000001,,,762.0640000000001
2024-01-02 02:00:00+00:00,-611.85,780.7840000000001,3184.0,-734.0,2618.934
2024-01-02 02:15:00+00:00,,745.2359999999999,,,745.2359999999999
2024-01-02 02:30:00+00:00,,709.446,,,709.446
2024-01-02 02:45:00+00:00,,688.02,,,688.02
2024-01-02 03:00:00+00:00,-584.44,768.736,3184.0,-956.0,2412.296
2024-01-02 03:15:00+00:00,,756.9260000000002,,,756.9260000000002
2024-01-02 03:30:00+00:00,,792.2240000000002,,,792.2240000000002
2024-01-02 03:45:00+00:00,,821.4119999999999,,,821.4119999999999
2024-01-02 04:00:00+00:00,-746.76,813.61,3184.0,-690.0,2560.85
2024-01-02 04:15:00+00:00,,799.4180000000001,,,799.4180000000001
2024-01-02 04:30:00+00:00,,864.6160000000001,,,864.6160000000001
2024-01-02 04:45:00+00:00,,782.4680000000001,,,782.4680000000001
2024-01-02 05:00:00+00:00,-833.05,221.26599999999996,3184.0,-560.0,2012.216
2024-01-02 05:15:00+00:00,,158.28999999999996,,,158.28999999999996
2024-01-02 05:30:00+00:00,,199.76600000000008,,,199.76600000000008
2024-01-02 05:45:00+00:00,,133.74199999999996,,,133.74199999999996
2024-01-02 06:00:00+00:00,-962.31,-134.05000000000007,3184.0,-658.0,1429.6399999999999
2024-01-02 06:15:00+00:00,,-238.45600000000002,,,-238.45600000000002
2024-01-02 06:30:00+00:00,,-193.35199999999998,,,-193.35199999999998
2024-01-02 06:45:00+00:00,,-62.928,,,-62.928
2024-01-02 07:00:00+00:00,-805.8,-428.77200000000005,3184.0,-545.0,1404.4279999999999
2024-01-02 07:15:00+00:00,,-449.49,,,-449.49
2024-01-02 07:30:00+00:00,,-319.734,,,-319.734
2024-01-02 07:45:00+00:00,,-294.84400000000005,,,-294.84400000000005
2024-01-02 08:00:00+00:00,-572.91,-493.32200000000006,3184.0,-349.0,1768.768
2024-01-02 08:15:00+00:00,,-632.1120000000001,,,-632.1120000000001
2024-01-02 08:30:00+00:00,,-778.704,,,-778.704
2024-01-02 08:45:00+00:00,,-882.8039999999999,,,-882.8039999999999
2024-01-02 09:00:00+00:00,-848.06,-973.422,3184.0,-73.0,1289.518
2024-01-02 09:15:00+00:00,,-1038.6,,,-1038.6
2024-01-02 09:30:00+00:00,,-1085.5720000000001,,,-1085.5720000000001
2024-01-02 09:45:00+00:00,,-1174.024,,,-1174.024
2024-01-02 10:00:00+00:00,-909.16,-1322.76,2726.5,36.0,530.5799999999999
2024-01-02 10:15:00+00:00,,-1434.318,,,-1434.318
2024-01-02 10:30:00+00:00,,-1512.448,,,-1512.448
2024-01-02 10:45:00+00:00,,-1390.828,,,-1390.828
2024-01-02 11:00:00+00:00,-530.41,-1298.098,2356.25,-271.0,256.7420000000002
2024-01-02 11:15:00+00:00,,-1215.884,,,-1215.884
2024-01-02 11:30:00+00:00,,-1299.816,,,-1299.816
2024-01-02 11:45:00+00:00,,-1349.1660000000002,,,-1349.1660000000002
2024-01-02 12:00:00+00:00,-646.76,-1500.174,2692.75,-285.0,260.8159999999998
2024-01-02 12:15:00+00:00,,-1514.884,,,-1514.884
2024-01-02 12:30:00+00:00,,-1506.816,,,-1506.816
2024-01-02 12:45:00+00:00,,-1548.8799999999999,,,-1548.8799999999999
2024-01-02 13:00:00+00:00,-818.99,-1401.7559999999999,2836.25,-504.0,111.5039999999999
2024-01-02 13:15:00+00:00,,-1379.05,,,-1379.05
2024-01-02 13:30:00+00:00,,-1307.162,,,-1307.162
2024-01-02 13:45:00+00:00,,-1249.2479999999998,,,-1249.2479999999998
2024-01-02 14:00:00+00:00,-794.8,-1415.912,2790.0,-779.0,-199.712
2024-01-02 14:15:00+00:00,,-1291.458,,,-1291.458
2024-01-02 14:30:00+00:00,,-1005.738,,,-1005.738
2024-01-02 14:45:00+00:00,,-977.486,,,-977.486
2024-01-02 15:00:00+00:00,-731.86,-954.1100000000001,2598.25,-1131.0,-218.72000000000025
2024-01-02 15:15:00+00:00,,-839.258,,,-839.258
2024-01-02 15:30:00+00:00,,-681.592,,,-681.592
2024-01-02 15:45:00+00:00,,-580.166,,,-580.166
2024-01-02 16:00:00+00:00,-824.99,-744.002,2634.75,-912.0,153.75800000000004
2024-01-02 16:15:00+00:00,,-784.3860000000001,,,-784.3860000000001
2024-01-02 16:30:00+00:00,,-697.954,,,-697.954
2024-01-02 16:45:00+00:00,,-589.674,,,-589.674
2024-01-02 17:00:00+00:00,-740.53,-559.346,2518.0,-704.0,514.124
2024-01-02 17:15:00+00:00,,-676.4559999999999,,,-676.4559999999999
2024-01-02 17:30:00+00:00,,-742.2459999999999,,,-742.2459999999999
2024-01-02 17:45:00+00:00,,-786.4480000000001,,,-786.4480000000001
2024-01-02 18:00:00+00:00,-756.13,-364.992,3058.25,-417.0,1520.128
2024-01-02 18:15:00+00:00,,-468.016,,,-468.016
2024-01-02 18:30:00+00:00,,-540.288,,,-540.288
2024-01-02 18:45:00+00:00,,-601.894,,,-601.894
2024-01-02 19:00:00+00:00,-753.26,66.41200000000003,3311.5,-542.0,2082.652
2024-01-02 19:15:00+00:00,,130.29399999999998,,,130.29399999999998
2024-01-02 19:30:00+00:00,,74.26400000000001,,,74.26400000000001
2024-01-02 19:45:00+00:00,,92.10400000000004,,,92.10400000000004
2024-01-02 20:00:00+00:00,-467.38,639.7139999999999,3244.5,-882.0,2534.834
2024-01-02 20:15:00+00:00,,694.386,,,694.386
2024-01-02 20:30:00+00:00,,693.0780000000001,,,693.0780000000001
2024-01-02 20:45:00+00:00,,523.9639999999999,,,523.9639999999999
2024-01-02 21:00:00+00:00,-272.76,1037.076,3051.75,-1056.0,2760.066
2024-01-02 21:15:00+00:00,,1157.484,,,1157.484
2024-01-02 21:30:00+00:00,,1308.512,,,1308.512
2024-01-02 21:45:00+00:00,,1286.21,,,1286.21
2024-01-02 22:00:00+00:00,-38.86,1667.936,2813.0,-1269.0,3173.076
2024-01-02 22:15:00+00:00,,1718.12,,,1718.12
2024-01-02 22:30:00+00:00,,1675.05,,,1675.05
2024-01-02 22:45:00+00:00,,1573.972,,,1573.972
2024-01-02 23:00:00+00:00,-340.89,1403.752,3183.25,-1167.0,3079.112
2024-01-02 23:15:00+00:00,,1452.192,,,1452.192
2024-01-02 23:30:00+00:00,,1284.07,,,1284.07
2024-01-02 23:45:00+00:00,,1247.1019999999999,,,1247.1019999999999
2024-01-03 00:00:00+00:00,-346.85,1281.65,3402.25,-1177.0,3160.05
2024-01-03 00:15:00+00:00,,1422.926,,,1422.926
2024-01-03 00:30:00+00:00,,1376.322,,,1376.322
2024-01-03 00:45:00+00:00,,1249.732,,,1249.732
2024-01-03 01:00:00+00:00,-260.49,1302.4640000000002,2448.25,-625.0,2865.224
2024-01-03 01:15:00+00:00,,1347.85,,,1347.85
2024-01-03 01:30:00+00:00,,1284.758,,,1284.758
2024-01-03 01:45:00+00:00,,1226.46,,,1226.46
2024-01-03 02:00:00+00:00,-317.77,1251.864,2627.25,-513.0,3048.344
2024-01-03 02:15:00+00:00,,1276.462,,,1276.462
2024-01-03 02:30:00+00:00,,1187.866,,,1187.866
2024-01-03 02:45:00+00:00,,1118.3999999999999,,,1118.3999999999999
2024-01-03 03:00:00+00:00,-208.61,1098.7759999999998,2713.0,-590.0,3013.1659999999997
2024-01-03 03:15:00+00:00,,1021.9519999999999,,,1021.9519999999999
2024-01-03 03:30:00+00:00,,1106.5900000000001,,,1106.5900000000001
2024-01-03 03:45:00+00:00,,1102.4260000000002,,,1102.4260000000002
2024-01-03 04:00:00+00:00,-474.4,963.862,3732.25,-828.0,3393.7119999999995
2024-01-03 04:15:00+00:00,,1010.8499999999999,,,1010.8499999999999
2024-01-03 04:30:00+00:00,,997.5,,,997.5
2024-01-03 04:45:00+00:00,,955.2720000000002,,,955.2720000000002
2024-01-03 05:00:00+00:00,-435.23,1100.722,3752.5,-1269.0,3148.992
2024-01-03 05:15:00+00:00,,1199.5079999999998,,,1199.5079999999998
2024-01-03 05:30:00+00:00,,1287.848,,,1287.848
2024-01-03 05:45:00+00:00,,1267.5539999999999,,,1267.5539999999999
2024-01-03 06:00:00+00:00,-79.21,1171.72,3327.75,-1418.0,3002.26
2024-01-03 06:15:00+00:00,,1178.76,,,1178.76
2024-01-03 06:30:00+00:00,,1209.0919999999999,,,1209.0919999999999
2024-01-03 06:45:00+00:00,,1183.648,,,1183.648
2024-01-03 07:00:00+00:00,-61.68,818.5020000000001,2834.0,-1109.0,2481.822
2024-01-03 07:15:00+00:00,,821.734,,,821.734
2024-01-03 07:30:00+00:00,,863.052,,,863.052
2024-01-03 07:45:00+00:00,,932.67,,,932.67
2024-01-03 08:00:00+00:00,243.01,1060.3819999999998,2561.75,-1603.0,2262.142
2024-01-03 08:15:00+00:00,,1061.98,,,1061.98
2024-01-03 08:30:00+00:00,,1045.806,,,1045.806
2024-01-03 08:45:00+00:00,,1017.466,,,1017.466
2024-01-03 09:00:00+00:00,379.11,1227.61,2630.0,-2009.0,2227.7199999999993
2024-01-03 09:15:00+00:00,,1295.058,,,1295.058
2024-01-03 09:30:00+00:00,,1231.284,,,1231.284
2024-01-03 09:45:00+00:00,,1229.3880000000001,,,1229.3880000000001
2024-01-03 10:00:00+00:00,528.86,1281.43,2741.0,-2044.0,2507.29
2024-01-03 10:15:00+00:00,,1253.54,,,1253.54
2024-01-03 10:30:00+00:00,,1244.294,,,1244.294
2024-01-03 10:45:00+00:00,,1196.674,,,1196.674
2024-01-03 11:00:00+00:00,592.26,1417.342,3068.5,-1923.0,3155.102
2024-01-03 11:15:00+00:00,,1335.586,,,1335.586
2024-01-03 11:30:00+00:00,,1324.33,,,1324.33
2024-01-03 11:45:00+00:00,,1414.852,,,1414.852
2024-01-03 12:00:00+00:00,531.12,1320.43,3363.75,-2207.0,3008.3
2024-01-03 12:15:00+00:00,,1251.37,,,1251.37
2024-01-03 12:30:00+00:00,,1268.248,,,1268.248
2024-01-03 12:45:00+00:00,,1308.2,,,1308.2
2024-01-03 13:00:00+00:00,442.51,1007.8240000000001,3667.5,-2136.0,2981.834
2024-01-03 13:15:00+00:00,,1057.48,,,1057.48
2024-01-03 13:30:00+00:00,,935.0759999999999,,,935.0759999999999
2024-01-03 13:45:00+00:00,,832.54,,,832.54
2024-01-03 14:00:00+00:00,384.17,569.5,3651.75,-1921.0,2684.42
2024-01-03 14:15:00+00:00,,582.074,,,582.074
2024-01-03 14:30:00+00:00,,790.0740000000001,,,790.0740000000001
2024-01-03 14:45:00+00:00,,658.308,,,658.308
2024-01-03 15:00:00+00:00,122.21,318.42,3104.75,-1928.0,1617.38
2024-01-03 15:15:00+00:00,,364.37200000000007,,,364.37200000000007
2024-01-03 15:30:00+00:00,,387.138,,,387.138
2024-01-03 15:45:00+00:00,,274.054,,,274.054
2024-01-03 16:00:00+00:00,-127.77,-79.072,2666.5,-1501.0,958.6579999999999
2024-01-03 16:15:00+00:00,,91.428,,,91.428
2024-01-03 16:30:00+00:00,,110.94999999999999,,,110.94999999999999
2024-01-03 16:45:00+00:00,,109.774,,,109.774
2024-01-03 17:00:00+00:00,-92.08,-22.378000000000043,2244.75,-1647.0,483.2919999999999
2024-01-03 17:15:00+00:00,,-39.863999999999976,,,-39.863999999999976
2024-01-03 17:30:00+00:00,,-4.495999999999981,,,-4.495999999999981
2024-01-03 17:45:00+00:00,,-2.6359999999999673,,,-2.6359999999999673
2024-01-03 18:00:00+00:00,-34.75,90.87400000000002,2380.75,-1443.0,993.8739999999998
2024-01-03 18:15:00+00:00,,-21.548000000000002,,,-21.548000000000002
2024-01-03 18:30:00+00:00,,-128.476,,,-128.476
2024-01-03 18:45:00+00:00,,-307.57199999999995,,,-307.57199999999995
2024-01-03 19:00:00+00:00,114.9,-2.6059999999999945,2884.5,-1526.0,1470.7939999999999
2024-01-03 19:15:00+00:00,,30.581999999999994,,,30.581999999999994
2024-01-03 19:30:00+00:00,,-1.3319999999999936,,,-1.3319999999999936
2024-01-03 19:45:00+00:00,,-203.11200000000002,,,-203.11200000000002
2024-01-03 20:00:00+00:00,85.42,-23.605999999999995,3174.0,-1190.0,2045.8139999999999
2024-01-03 20:15:00+00:00,,5.189999999999998,,,5.189999999999998
2024-01-03 20:30:00+00:00,,-245.18399999999997,,,-245.18399999999997
2024-01-03 20:45:00+00:00,,-403.99600000000004,,,-403.99600000000004
2024-01-03 21:00:00+00:00,81.16,-112.83799999999997,3131.75,-967.0,2133.072
2024-01-03 21:15:00+00:00,,-3.8039999999999736,,,-3.8039999999999736
2024-01-03 21:30:00+00:00,,109.346,,,109.346
2024-01-03 21:45:00+00:00,,106.98000000000002,,,106.98000000000002
2024-01-03 22:00:00+00:00,335.29,692.022,3048.5,-1475.0,2600.812
2024-01-03 22:15:00+00:00,,846.4200000000001,,,846.4200000000001
2024-01-03 22:30:00+00:00,,862.7819999999999,,,862.7819999999999
2024-01-03 22:45:00+00:00,,736.198,,,736.198
2024-01-03 23:00:00+00:00,-161.6,768.4639999999999,3365.25,-862.0,3110.114
2024-01-03 23:15:00+00:00,,669.9960000000001,,,669.9960000000001
2024-01-03 23:30:00+00:00,,618.344,,,618.344
2024-01-03 23:45:00+00:00,,637.806,,,637.806
2024-01-04 00:00:00+00:00,-403.16,541.312,3361.25,-355.0,3144.402
2024-01-04 00:15:00+00:00,,460.47799999999995,,,460.47799999999995
2024-01-04 00:30:00+00:00,,420.156,,,420.156
2024-01-04 00:45:00+00:00,,459.73599999999993,,,459.73599999999993
2024-01-04 01:00:00+00:00,-458.58,563.314,3225.25,-197.0,3132.984
2024-01-04 01:15:00+00:00,,517.96,,,517.96
2024-01-04 01:30:00+00:00,,460.28000000000003,,,460.28000000000003
2024-01-04 01:45:00+00:00,,420.334,,,420.334
2024-01-04 02:00:00+00:00,-393.92,566.5740000000001,3230.75,-311.0,3092.404
2024-01-04 02:15:00+00:00,,558.492,,,558.492
2024-01-04 02:30:00+00:00,,556.992,,,556.992
2024-01-04 02:45:00+00:00,,542.6200000000001,,,542.6200000000001
2024-01-04 03:00:00+00:00,-417.42,590.3240000000001,3234.25,-312.0,3095.154
2024-01-04 03:15:00+00:00,,611.38,,,611.38
2024-01-04 03:30:00+00:00,,554.01,,,554.01
2024-01-04 03:45:00+00:00,,576.836,,,576.836
2024-01-04 04:00:00+00:00,-237.83,532.1880000000001,3210.5,-456.0,3048.858
2024-01-04 04:15:00+00:00,,579.706,,,579.706
2024-01-04 04:30:00+00:00,,593.664,,,593.664
2024-01-04 04:45:00+00:00,,710.126,,,710.126
2024-01-04 05:00:00+00:00,288.33,898.978,2582.25,-1013.0,2756.558
2024-01-04 05:15:00+00:00,,844.942,,,844.942
2024-01-04 05:30:00+00:00,,939.264,,,939.264
2024-01-04 05:45:00+00:00,,682.664,,,682.664
2024-01-04 06:00:00+00:00,13.82,278.56399999999996,1944.75,-1166.0,1071.134
2024-01-04 06:15:00+00:00,,231.46799999999996,,,231.46799999999996
2024-01-04 06:30:00+00:00,,105.26799999999997,,,105.26799999999997
2024-01-04 06:45:00+00:00,,82.328,,,82.328
2024-01-04 07:00:00+00:00,243.04,198.8,1514.75,-1826.0,130.59000000000015
2024-01-04 07:15:00+00:00,,426.67600000000004,,,426.67600000000004
2024-01-04 07:30:00+00:00,,523.254,,,523.254
2024-01-04 07:45:00+00:00,,451.358,,,451.358
2024-01-04 08:00:00+00:00,545.18,385.51199999999994,1462.5,-1559.0,834.192
2024-01-04 08:15:00+00:00,,404.78,,,404.78
2024-01-04 08:30:00+00:00,,370.38,,,370.38
2024-01-04 08:45:00+00:00,,305.882,,,305.882
2024-01-04 09:00:00+00:00,646.92,449.404,1239.0,-1636.0,699.3240000000001
2024-01-04 09:15:00+00:00,,495.742,,,495.742
2024-01-04 09:30:00+00:00,,463.618,,,463.618
2024-01-04 09:45:00+00:00,,348.686,,,348.686
2024-01-04 10:00:00+00:00,1116.11,710.746,1168.0,-1574.0,1420.8559999999998
2024-01-04 10:15:00+00:00,,679.606,,,679.606
2024-01-04 10:30:00+00:00,,507.382,,,507.382
2024-01-04 10:45:00+00:00,,310.15,,,310.15
2024-01-04 11:00:00+00:00,490.94,-222.29399999999998,1373.75,-584.0,1058.396
2024-01-04 11:15:00+00:00,,-461.50800000000004,,,-461.50800000000004
2024-01-04 11:30:00+00:00,,-443.464,,,-443.464
2024-01-04 11:45:00+00:00,,-622.9459999999999,,,-622.9459999999999
2024-01-04 12:00:00+00:00,56.26,-1233.57,1246.75,113.0,182.44000000000005
2024-01-04 12:15:00+00:00,,-1270.426,,,-1270.426
2024-01-04 12:30:00+00:00,,-1178.244,,,-1178.244
2024-01-04 12:45:00+00:00,,-1140.304,,,-1140.304
2024-01-04 13:00:00+00:00,-54.94,-1493.982,1067.25,-538.0,-1019.672
2024-01-04 13:15:00+00:00,,-1449.6979999999999,,,-1449.6979999999999
2024-01-04 13:30:00+00:00,,-1372.694,,,-1372.694
2024-01-04 13:45:00+00:00,,-1603.8039999999999,,,-1603.8039999999999
2024-01-04 14:00:00+00:00,-54.81,-1934.1280000000002,853.75,-1450.0,-2585.188
2024-01-04 14:15:00+00:00,,-1849.914,,,-1849.914
2024-01-04 14:30:00+00:00,,-1702.756,,,-1702.756
2024-01-04 14:45:00+00:00,,-1763.294,,,-1763.294
2024-01-04 15:00:00+00:00,152.2,-2060.04,754.0,-1740.0,-2893.84
2024-01-04 15:15:00+00:00,,-1971.3080000000002,,,-1971.3080000000002
2024-01-04 15:30:00+00:00,,-1898.1399999999999,,,-1898.1399999999999
2024-01-04 15:45:00+00:00,,-1821.554,,,-1821.554
2024-01-04 16:00:00+00:00,131.95,-2200.896,500.75,-2123.0,-3691.1960000000004
2024-01-04 16:15:00+00:00,,-2217.748,,,-2217.748
2024-01-04 16:30:00+00:00,,-2226.9700000000003,,,-2226.9700000000003
2024-01-04 16:45:00+00:00,,-2141.938,,,-2141.938
2024-01-04 17:00:00+00:00,346.89,-1971.43,42.5,-2010.0,-3592.04
2024-01-04 17:15:00+00:00,,-1826.046,,,-1826.046
2024-01-04 17:30:00+00:00,,-1789.3139999999999,,,-1789.3139999999999
2024-01-04 17:45:00+00:00,,-1807.6940000000002,,,-1807.6940000000002
2024-01-04 18:00:00+00:00,-136.6,-2126.688,195.0,-1622.0,-3690.288
2024-01-04 18:15:00+00:00,,-2124.742,,,-2124.742
2024-01-04 18:30:00+00:00,,-2136.988,,,-2136.988
2024-01-04 18:45:00+00:00,,-1965.812,,,-1965.812
2024-01-04 19:00:00+00:00,-204.05,-2070.7380000000003,1008.75,-1723.0,-2989.0380000000005
2024-01-04 19:15:00+00:00,,-2008.86,,,-2008.86
2024-01-04 19:30:00+00:00,,-2049.352,,,-2049.352
2024-01-04 19:45:00+00:00,,-1838.638,,,-1838.638
2024-01-04 20:00:00+00:00,26.94,-1330.3619999999999,1659.0,-1940.0,-1584.4219999999998
2024-01-04 20:15:00+00:00,,-1149.152,,,-1149.152
2024-01-04 20:30:00+00:00,,-1192.988,,,-1192.988
2024-01-04 20:45:00+00:00,,-1164.142,,,-1164.142
2024-01-04 21:00:00+00:00,211.45,-783.566,2123.5,-1913.0,-361.616
2024-01-04 21:15:00+00:00,,-487.988,,,-487.988
2024-01-04 21:30:00+00:00,,-528.5640000000001,,,-528.5640000000001
2024-01-04 21:45:00+00:00,,-635.046,,,-635.046
2024-01-04 22:00:00+00:00,389.43,-346.666,2424.25,-1767.0,700.0140000000001
2024-01-04 22:15:00+00:00,,-212.76400000000007,,,-212.76400000000007
2024-01-04 22:30:00+00:00,,-277.606,,,-277.606
2024-01-04 22:45:00+00:00,,-417.47399999999993,,,-417.47399999999993
2024-01-04 23:00:00+00:00,459.72,185.12600000000003,3075.75,-2027.0,1693.596
2024-01-04 23:15:00+00:00,,262.5640000000001,,,262.5640000000001
2024-01-04 23:30:00+00:00,,238.27999999999997,,,238.27999999999997
2024-01-04 23:45:00+00:00,,139.704,,,139.704
2024-01-05 00:00:00+00:00,143.72,109.79199999999997,3389.25,-1374.0,2268.762
2024-01-05 00:15:00+00:00,,65.97000000000003,,,65.97000000000003
2024-01-05 00:30:00+00:00,,115.12,,,115.12
2024-01-05 00:45:00+00:00,,241.56399999999996,,,241.56399999999996
2024-01-05 01:00:00+00:00,105.42,313.5160000000001,3739.5,-1637.0,2521.4359999999997
2024-01-05 01:15:00+00:00,,233.132,,,233.132
