Date,Flusskraft,Kernkraft,Photovoltaik,Speicherkraft,Thermische,Wind
2025-11-23,25600.0,46900.0,4700.0,41200.0,10300.0,900.0
2025-11-24,38300.0,46800.0,1700.0,103700.0,10300.0,900.0
2025-11-25,45600.0,46800.0,4500.0,103600.0,10300.0,600.0
2025-11-26,43300.0,46500.0,3100.0,95600.0,10300.0,300.0
2025-11-27,39200.0,46800.0,9300.0,69100.0,10300.0,100.0
2025-11-28,35500.0,46900.0,10000.0,78900.0,10300.0,100.0
2025-11-29,31600.0,46800.0,9300.0,39800.0,10300.0,200.0
2025-11-30,30400.0,46800.0,4900.0,34700.0,10300.0,500.0
2025-12-01,39800.0,46800.0,8400.0,101900.0,10700.0,200.0
2025-12-02,41400.0,46800.0,9800.0,90800.0,10700.0,400.0
2025-12-03,42000.0,46800.0,7700.0,125900.0,10700.0,100.0
2025-12-04,41900.0,46800.0,8100.0,101000.0,10700.0,200.0
2025-12-05,38600.0,46800.0,5700.0,85600.0,10700.0,100.0
2025-12-06,29900.0,46800.0,6900.0,26300.0,10700.0,700.0
2025-12-07,30900.0,46800.0,2500.0,27000.0,10700.0,700.0
2025-12-08,40600.0,46700.0,7300.0,35100.0,10700.0,400.0
2025-12-09,43000.0,46700.0,10700.0,85700.0,10700.0,500.0
2025-12-10,41600.0,46700.0,9800.0,86700.0,10700.0,300.0
2025-12-11,39000.0,46700.0,7500.0,68700.0,10700.0,100.0
2025-12-12,37000.0,46800.0,10100.0,74700.0,10700.0,100.0
2025-12-13,32800.0,47000.0,10000.0,36800.0,10700.0,100.0
2025-12-14,29900.0,47000.0,9600.0,33500.0,10700.0,100.0
2025-12-15,32800.0,47000.0,10100.0,71600.0,10700.0,300.0
2025-12-16,34400.0,47000.0,5200.0,91600.0,10700.0,200.0
2025-12-17,33700.0,47000.0,7600.0,76200.0,10700.0,200.0
2025-12-18,31500.0,47000.0,8500.0,71900.0,10700.0,500.0
2025-12-19,29500.0,47000.0,7500.0,60600.0,10700.0,400.0
2025-12-20,26700.0,47000.0,8600.0,41500.0,10700.0,100.0
2025-12-21,25000.0,47000.0,7900.0,27500.0,10700.0,200.0
2025-12-22,25700.0,47000.0,8500.0,49900.0,10700.0,200.0
2025-12-23,24900.0,47000.0,6700.0,48900.0,10700.0,200.0
2025-12-24,23400.0,47000.0,3800.0,22800.0,10700.0,800.0
2025-12-25,22000.0,47100.0,8400.0,10100.0,10700.0,300.0
2025-12-26,20900.0,47100.0,9600.0,16600.0,10700.0,200.0
2025-12-27,20200.0,47100.0,9800.0,12900.0,10700.0,200.0
2025-12-28,20000.0,47100.0,10300.0,16600.0,10700.0,300.0
2025-12-29,20700.0,47100.0,10100.0,27300.0,10700.0,100.0
2025-12-30,20900.0,47100.0,9900.0,26600.0,10700.0,600.0
2025-12-31,20400.0,47100.0,11400.0,24700.0,10700.0,400.0
